subj,rev,age,male,gay,condition,guise,attr,score,z.score
SZSZ2,TRUE,26,TRUE,FALSE,marked,seven,masc,5,0.402878569
SZSZ2,TRUE,26,TRUE,FALSE,NA,five,masc,6,1.130659209
SZSZ2,TRUE,26,TRUE,FALSE,NA,four,masc,4,-0.324902072
SZSZ2,TRUE,26,TRUE,FALSE,NA,three,masc,4,-0.324902072
SZSZ2,TRUE,26,TRUE,FALSE,NA,one,masc,7,1.858439849
SZSZ2,TRUE,26,TRUE,FALSE,normal,two,masc,5,0.402878569
SZSZ2,TRUE,26,TRUE,FALSE,NA,six,unfr,4,-0.324902072
SZSZ2,TRUE,26,TRUE,FALSE,marked,seven,unfr,5,0.402878569
SZSZ2,TRUE,26,TRUE,FALSE,NA,five,unfr,7,1.858439849
SZSZ2,TRUE,26,TRUE,FALSE,NA,four,unfr,6,1.130659209
SZSZ2,TRUE,26,TRUE,FALSE,NA,three,unfr,6,1.130659209
SZSZ2,TRUE,26,TRUE,FALSE,NA,one,unfr,2,-1.780463352
SZSZ2,TRUE,26,TRUE,FALSE,normal,two,unfr,4,-0.324902072
SZSZ2,TRUE,26,TRUE,FALSE,NA,six,messy,3,-1.052682712
SZSZ2,TRUE,26,TRUE,FALSE,marked,seven,messy,5,0.402878569
SZSZ2,TRUE,26,TRUE,FALSE,NA,five,messy,4,-0.324902072
SZSZ2,TRUE,26,TRUE,FALSE,NA,four,messy,6,1.130659209
SZSZ2,TRUE,26,TRUE,FALSE,NA,three,messy,7,1.858439849
SZSZ2,TRUE,26,TRUE,FALSE,NA,one,messy,5,0.402878569
SZSZ2,TRUE,26,TRUE,FALSE,normal,two,messy,4,-0.324902072
SZSZ2,TRUE,26,TRUE,FALSE,NA,six,mean,3,-1.052682712
SZSZ2,TRUE,26,TRUE,FALSE,marked,seven,mean,4,-0.324902072
SZSZ2,TRUE,26,TRUE,FALSE,NA,five,mean,4,-0.324902072
SZSZ2,TRUE,26,TRUE,FALSE,NA,four,mean,5,0.402878569
SZSZ2,TRUE,26,TRUE,FALSE,NA,three,mean,6,1.130659209
SZSZ2,TRUE,26,TRUE,FALSE,NA,one,mean,2,-1.780463352
SZSZ2,TRUE,26,TRUE,FALSE,normal,two,mean,3,-1.052682712
SZSZ2,TRUE,26,TRUE,FALSE,NA,six,insens,3,-1.052682712
SZSZ2,TRUE,26,TRUE,FALSE,marked,seven,insens,2,-1.780463352
SZSZ2,TRUE,26,TRUE,FALSE,NA,five,insens,6,1.130659209
SZSZ2,TRUE,26,TRUE,FALSE,NA,four,insens,6,1.130659209
SZSZ2,TRUE,26,TRUE,FALSE,NA,three,insens,6,1.130659209
SZSZ2,TRUE,26,TRUE,FALSE,NA,one,insens,4,-0.324902072
SZSZ2,TRUE,26,TRUE,FALSE,normal,two,insens,5,0.402878569
SZSZ2,TRUE,26,TRUE,FALSE,NA,six,fake,4,-0.324902072
SZSZ2,TRUE,26,TRUE,FALSE,marked,seven,fake,6,1.130659209
SZSZ2,TRUE,26,TRUE,FALSE,NA,five,fake,3,-1.052682712
SZSZ2,TRUE,26,TRUE,FALSE,NA,four,fake,2,-1.780463352
SZSZ2,TRUE,26,TRUE,FALSE,NA,three,fake,6,1.130659209
SZSZ2,TRUE,26,TRUE,FALSE,NA,one,fake,3,-1.052682712
SZSZ2,TRUE,26,TRUE,FALSE,normal,two,fake,5,0.402878569
TO2,TRUE,20,TRUE,FALSE,NA,six,self,5,0.744867321
TO2,TRUE,20,TRUE,FALSE,marked,seven,self,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,NA,five,self,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,NA,four,self,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,NA,three,self,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,NA,one,self,1,-1.822060062
TO2,TRUE,20,TRUE,FALSE,normal,two,self,5,0.744867321
TO2,TRUE,20,TRUE,FALSE,NA,six,prude,7,2.028331013
TO2,TRUE,20,TRUE,FALSE,marked,seven,prude,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,NA,five,prude,5,0.744867321
TO2,TRUE,20,TRUE,FALSE,NA,four,prude,4,0.103135475
TO2,TRUE,20,TRUE,FALSE,NA,three,prude,6,1.386599167
TO2,TRUE,20,TRUE,FALSE,NA,one,prude,7,2.028331013
TO2,TRUE,20,TRUE,FALSE,normal,two,prude,6,1.386599167
TO2,TRUE,20,TRUE,FALSE,NA,six,masc,6,1.386599167
TO2,TRUE,20,TRUE,FALSE,marked,seven,masc,2,-1.180328217
TO2,TRUE,20,TRUE,FALSE,NA,five,masc,5,0.744867321
TO2,TRUE,20,TRUE,FALSE,NA,four,masc,4,0.103135475
TO2,TRUE,20,TRUE,FALSE,NA,three,masc,4,0.103135475
TO2,TRUE,20,TRUE,FALSE,NA,one,masc,5,0.744867321
TO2,TRUE,20,TRUE,FALSE,normal,two,masc,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,NA,six,unfr,5,0.744867321
TO2,TRUE,20,TRUE,FALSE,marked,seven,unfr,4,0.103135475
TO2,TRUE,20,TRUE,FALSE,NA,five,unfr,6,1.386599167
TO2,TRUE,20,TRUE,FALSE,NA,four,unfr,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,NA,three,unfr,2,-1.180328217
TO2,TRUE,20,TRUE,FALSE,NA,one,unfr,2,-1.180328217
TO2,TRUE,20,TRUE,FALSE,normal,two,unfr,4,0.103135475
TO2,TRUE,20,TRUE,FALSE,NA,six,messy,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,marked,seven,messy,2,-1.180328217
TO2,TRUE,20,TRUE,FALSE,NA,five,messy,4,0.103135475
TO2,TRUE,20,TRUE,FALSE,NA,four,messy,2,-1.180328217
TO2,TRUE,20,TRUE,FALSE,NA,three,messy,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,NA,one,messy,2,-1.180328217
TO2,TRUE,20,TRUE,FALSE,normal,two,messy,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,NA,six,mean,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,marked,seven,mean,2,-1.180328217
TO2,TRUE,20,TRUE,FALSE,NA,five,mean,5,0.744867321
TO2,TRUE,20,TRUE,FALSE,NA,four,mean,4,0.103135475
TO2,TRUE,20,TRUE,FALSE,NA,three,mean,2,-1.180328217
TO2,TRUE,20,TRUE,FALSE,NA,one,mean,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,normal,two,mean,5,0.744867321
TO2,TRUE,20,TRUE,FALSE,NA,six,insens,4,0.103135475
TO2,TRUE,20,TRUE,FALSE,marked,seven,insens,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,NA,five,insens,7,2.028331013
TO2,TRUE,20,TRUE,FALSE,NA,four,insens,6,1.386599167
TO2,TRUE,20,TRUE,FALSE,NA,three,insens,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,NA,one,insens,1,-1.822060062
TO2,TRUE,20,TRUE,FALSE,normal,two,insens,6,1.386599167
TO2,TRUE,20,TRUE,FALSE,NA,six,fake,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,marked,seven,fake,4,0.103135475
TO2,TRUE,20,TRUE,FALSE,NA,five,fake,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,NA,four,fake,3,-0.538596371
TO2,TRUE,20,TRUE,FALSE,NA,three,fake,5,0.744867321
TO2,TRUE,20,TRUE,FALSE,NA,one,fake,2,-1.180328217
TO2,TRUE,20,TRUE,FALSE,normal,two,fake,6,1.386599167
VB1,FALSE,21,FALSE,FALSE,NA,one,self,4,0.035001803
VB1,FALSE,21,FALSE,FALSE,normal,two,self,3,-0.618365189
VB1,FALSE,21,FALSE,FALSE,NA,three,self,2,-1.271732182
VB1,FALSE,21,FALSE,FALSE,NA,four,self,2,-1.271732182
VB1,FALSE,21,FALSE,FALSE,NA,five,self,3,-0.618365189
VB1,FALSE,21,FALSE,FALSE,NA,six,self,3,-0.618365189
VB1,FALSE,21,FALSE,FALSE,marked,seven,self,6,1.341735788
VB1,FALSE,21,FALSE,FALSE,NA,one,prude,6,1.341735788
VB1,FALSE,21,FALSE,FALSE,normal,two,prude,3,-0.618365189
VB1,FALSE,21,FALSE,FALSE,NA,three,prude,5,0.688368796
VB1,FALSE,21,FALSE,FALSE,NA,four,prude,4,0.035001803
VB1,FALSE,21,FALSE,FALSE,NA,five,prude,5,0.688368796
VB1,FALSE,21,FALSE,FALSE,NA,six,prude,5,0.688368796
VB1,FALSE,21,FALSE,FALSE,marked,seven,prude,5,0.688368796
VB1,FALSE,21,FALSE,FALSE,NA,one,masc,6,1.341735788
VB1,FALSE,21,FALSE,FALSE,normal,two,masc,6,1.341735788
VB1,FALSE,21,FALSE,FALSE,NA,three,masc,5,0.688368796
VB1,FALSE,21,FALSE,FALSE,NA,four,masc,6,1.341735788
VB1,FALSE,21,FALSE,FALSE,NA,five,masc,7,1.995102781
VB1,FALSE,21,FALSE,FALSE,NA,six,masc,6,1.341735788
VB1,FALSE,21,FALSE,FALSE,marked,seven,masc,3,-0.618365189
VB1,FALSE,21,FALSE,FALSE,NA,one,unfr,5,0.688368796
VB1,FALSE,21,FALSE,FALSE,normal,two,unfr,2,-1.271732182
VB1,FALSE,21,FALSE,FALSE,NA,three,unfr,3,-0.618365189
VB1,FALSE,21,FALSE,FALSE,NA,four,unfr,3,-0.618365189
VB1,FALSE,21,FALSE,FALSE,NA,five,unfr,3,-0.618365189
VB1,FALSE,21,FALSE,FALSE,NA,six,unfr,3,-0.618365189
VB1,FALSE,21,FALSE,FALSE,marked,seven,unfr,4,0.035001803
VB1,FALSE,21,FALSE,FALSE,NA,one,messy,5,0.688368796
VB1,FALSE,21,FALSE,FALSE,normal,two,messy,2,-1.271732182
VB1,FALSE,21,FALSE,FALSE,NA,three,messy,7,1.995102781
VB1,FALSE,21,FALSE,FALSE,NA,four,messy,4,0.035001803
VB1,FALSE,21,FALSE,FALSE,NA,five,messy,3,-0.618365189
VB1,FALSE,21,FALSE,FALSE,NA,six,messy,4,0.035001803
VB1,FALSE,21,FALSE,FALSE,marked,seven,messy,2,-1.271732182
VB1,FALSE,21,FALSE,FALSE,NA,one,mean,3,-0.618365189
VB1,FALSE,21,FALSE,FALSE,normal,two,mean,2,-1.271732182
VB1,FALSE,21,FALSE,FALSE,NA,three,mean,3,-0.618365189
VB1,FALSE,21,FALSE,FALSE,NA,four,mean,4,0.035001803
VB1,FALSE,21,FALSE,FALSE,NA,five,mean,3,-0.618365189
VB1,FALSE,21,FALSE,FALSE,NA,six,mean,1,-1.925099174
VB1,FALSE,21,FALSE,FALSE,marked,seven,mean,4,0.035001803
VB1,FALSE,21,FALSE,FALSE,NA,one,insens,4,0.035001803
VB1,FALSE,21,FALSE,FALSE,normal,two,insens,1,-1.925099174
VB1,FALSE,21,FALSE,FALSE,NA,three,insens,6,1.341735788
VB1,FALSE,21,FALSE,FALSE,NA,four,insens,5,0.688368796
VB1,FALSE,21,FALSE,FALSE,NA,five,insens,3,-0.618365189
VB1,FALSE,21,FALSE,FALSE,NA,six,insens,2,-1.271732182
VB1,FALSE,21,FALSE,FALSE,marked,seven,insens,5,0.688368796
VB1,FALSE,21,FALSE,FALSE,NA,one,fake,6,1.341735788
VB1,FALSE,21,FALSE,FALSE,normal,two,fake,2,-1.271732182
VB1,FALSE,21,FALSE,FALSE,NA,three,fake,5,0.688368796
VB1,FALSE,21,FALSE,FALSE,NA,four,fake,4,0.035001803
VB1,FALSE,21,FALSE,FALSE,NA,five,fake,6,1.341735788
VB1,FALSE,21,FALSE,FALSE,NA,six,fake,4,0.035001803
VB1,FALSE,21,FALSE,FALSE,marked,seven,fake,3,-0.618365189
VM1,FALSE,24,TRUE,FALSE,NA,one,self,5,0.361229837
VM1,FALSE,24,TRUE,FALSE,normal,two,self,6,1.110447277
VM1,FALSE,24,TRUE,FALSE,NA,three,self,6,1.110447277
VM1,FALSE,24,TRUE,FALSE,NA,four,self,5,0.361229837
VM1,FALSE,24,TRUE,FALSE,NA,five,self,4,-0.387987603
VM1,FALSE,24,TRUE,FALSE,NA,six,self,5,0.361229837
VM1,FALSE,24,TRUE,FALSE,marked,seven,self,3,-1.137205043
VM1,FALSE,24,TRUE,FALSE,NA,one,prude,5,0.361229837
VM1,FALSE,24,TRUE,FALSE,normal,two,prude,5,0.361229837
VM1,FALSE,24,TRUE,FALSE,NA,three,prude,7,1.859664717
VM1,FALSE,24,TRUE,FALSE,NA,four,prude,4,-0.387987603
VM1,FALSE,24,TRUE,FALSE,NA,five,prude,3,-1.137205043
VM1,FALSE,24,TRUE,FALSE,NA,six,prude,5,0.361229837
VM1,FALSE,24,TRUE,FALSE,marked,seven,prude,5,0.361229837
VM1,FALSE,24,TRUE,FALSE,NA,one,masc,6,1.110447277
VM1,FALSE,24,TRUE,FALSE,normal,two,masc,5,0.361229837
VM1,FALSE,24,TRUE,FALSE,NA,three,masc,5,0.361229837
VM1,FALSE,24,TRUE,FALSE,NA,four,masc,6,1.110447277
VM1,FALSE,24,TRUE,FALSE,NA,five,masc,6,1.110447277
VM1,FALSE,24,TRUE,FALSE,NA,six,masc,5,0.361229837
VM1,FALSE,24,TRUE,FALSE,marked,seven,masc,6,1.110447277
VM1,FALSE,24,TRUE,FALSE,NA,one,unfr,5,0.361229837
VM1,FALSE,24,TRUE,FALSE,normal,two,unfr,5,0.361229837
VM1,FALSE,24,TRUE,FALSE,NA,three,unfr,6,1.110447277
VM1,FALSE,24,TRUE,FALSE,NA,four,unfr,6,1.110447277
VM1,FALSE,24,TRUE,FALSE,NA,five,unfr,4,-0.387987603
VM1,FALSE,24,TRUE,FALSE,NA,six,unfr,4,-0.387987603
VM1,FALSE,24,TRUE,FALSE,marked,seven,unfr,2,-1.886422483
VM1,FALSE,24,TRUE,FALSE,NA,one,messy,6,1.110447277
VM1,FALSE,24,TRUE,FALSE,normal,two,messy,3,-1.137205043
VM1,FALSE,24,TRUE,FALSE,NA,three,messy,6,1.110447277
VM1,FALSE,24,TRUE,FALSE,NA,four,messy,3,-1.137205043
VM1,FALSE,24,TRUE,FALSE,NA,five,messy,2,-1.886422483
VM1,FALSE,24,TRUE,FALSE,NA,six,messy,3,-1.137205043
VM1,FALSE,24,TRUE,FALSE,marked,seven,messy,3,-1.137205043
VM1,FALSE,24,TRUE,FALSE,NA,one,mean,4,-0.387987603
VM1,FALSE,24,TRUE,FALSE,normal,two,mean,4,-0.387987603
VM1,FALSE,24,TRUE,FALSE,NA,three,mean,4,-0.387987603
VM1,FALSE,24,TRUE,FALSE,NA,four,mean,4,-0.387987603
VM1,FALSE,24,TRUE,FALSE,NA,five,mean,4,-0.387987603
VM1,FALSE,24,TRUE,FALSE,NA,six,mean,4,-0.387987603
VM1,FALSE,24,TRUE,FALSE,marked,seven,mean,3,-1.137205043
VM1,FALSE,24,TRUE,FALSE,NA,one,insens,6,1.110447277
VM1,FALSE,24,TRUE,FALSE,normal,two,insens,3,-1.137205043
VM1,FALSE,24,TRUE,FALSE,NA,three,insens,7,1.859664717
VM1,FALSE,24,TRUE,FALSE,NA,four,insens,6,1.110447277
VM1,FALSE,24,TRUE,FALSE,NA,five,insens,3,-1.137205043
VM1,FALSE,24,TRUE,FALSE,NA,six,insens,5,0.361229837
VM1,FALSE,24,TRUE,FALSE,marked,seven,insens,2,-1.886422483
VM1,FALSE,24,TRUE,FALSE,NA,one,fake,6,1.110447277
VM1,FALSE,24,TRUE,FALSE,normal,two,fake,4,-0.387987603
VM1,FALSE,24,TRUE,FALSE,NA,three,fake,6,1.110447277
VM1,FALSE,24,TRUE,FALSE,NA,four,fake,3,-1.137205043
VM1,FALSE,24,TRUE,FALSE,NA,five,fake,4,-0.387987603
VM1,FALSE,24,TRUE,FALSE,NA,six,fake,2,-1.886422483
VM1,FALSE,24,TRUE,FALSE,marked,seven,fake,4,-0.387987603
VM21,FALSE,28,TRUE,TRUE,NA,one,self,6,1.223451208
VM21,FALSE,28,TRUE,TRUE,normal,two,self,3,-0.394972437
VM21,FALSE,28,TRUE,TRUE,NA,three,self,1,-1.473921534
VM21,FALSE,28,TRUE,TRUE,NA,four,self,6,1.223451208
VM21,FALSE,28,TRUE,TRUE,NA,five,self,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,NA,six,self,3,-0.394972437
VM21,FALSE,28,TRUE,TRUE,marked,seven,self,6,1.223451208
VM21,FALSE,28,TRUE,TRUE,NA,one,prude,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,normal,two,prude,5,0.68397666
VM21,FALSE,28,TRUE,TRUE,NA,three,prude,6,1.223451208
VM21,FALSE,28,TRUE,TRUE,NA,four,prude,6,1.223451208
VM21,FALSE,28,TRUE,TRUE,NA,five,prude,4,0.144502111
VM21,FALSE,28,TRUE,TRUE,NA,six,prude,5,0.68397666
VM21,FALSE,28,TRUE,TRUE,marked,seven,prude,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,NA,one,masc,4,0.144502111
VM21,FALSE,28,TRUE,TRUE,normal,two,masc,4,0.144502111
VM21,FALSE,28,TRUE,TRUE,NA,three,masc,5,0.68397666
VM21,FALSE,28,TRUE,TRUE,NA,four,masc,5,0.68397666
VM21,FALSE,28,TRUE,TRUE,NA,five,masc,7,1.762925757
VM21,FALSE,28,TRUE,TRUE,NA,six,masc,6,1.223451208
VM21,FALSE,28,TRUE,TRUE,marked,seven,masc,1,-1.473921534
VM21,FALSE,28,TRUE,TRUE,NA,one,unfr,6,1.223451208
VM21,FALSE,28,TRUE,TRUE,normal,two,unfr,3,-0.394972437
VM21,FALSE,28,TRUE,TRUE,NA,three,unfr,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,NA,four,unfr,4,0.144502111
VM21,FALSE,28,TRUE,TRUE,NA,five,unfr,1,-1.473921534
VM21,FALSE,28,TRUE,TRUE,NA,six,unfr,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,marked,seven,unfr,5,0.68397666
VM21,FALSE,28,TRUE,TRUE,NA,one,messy,3,-0.394972437
VM21,FALSE,28,TRUE,TRUE,normal,two,messy,6,1.223451208
VM21,FALSE,28,TRUE,TRUE,NA,three,messy,6,1.223451208
VM21,FALSE,28,TRUE,TRUE,NA,four,messy,6,1.223451208
VM21,FALSE,28,TRUE,TRUE,NA,five,messy,4,0.144502111
VM21,FALSE,28,TRUE,TRUE,NA,six,messy,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,marked,seven,messy,4,0.144502111
VM21,FALSE,28,TRUE,TRUE,NA,one,mean,5,0.68397666
VM21,FALSE,28,TRUE,TRUE,normal,two,mean,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,NA,three,mean,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,NA,four,mean,3,-0.394972437
VM21,FALSE,28,TRUE,TRUE,NA,five,mean,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,NA,six,mean,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,marked,seven,mean,5,0.68397666
VM21,FALSE,28,TRUE,TRUE,NA,one,insens,7,1.762925757
VM21,FALSE,28,TRUE,TRUE,normal,two,insens,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,NA,three,insens,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,NA,four,insens,4,0.144502111
VM21,FALSE,28,TRUE,TRUE,NA,five,insens,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,NA,six,insens,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,marked,seven,insens,6,1.223451208
VM21,FALSE,28,TRUE,TRUE,NA,one,fake,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,normal,two,fake,3,-0.394972437
VM21,FALSE,28,TRUE,TRUE,NA,three,fake,4,0.144502111
VM21,FALSE,28,TRUE,TRUE,NA,four,fake,2,-0.934446986
VM21,FALSE,28,TRUE,TRUE,NA,five,fake,7,1.762925757
VM21,FALSE,28,TRUE,TRUE,NA,six,fake,1,-1.473921534
VM21,FALSE,28,TRUE,TRUE,marked,seven,fake,1,-1.473921534
VM32,TRUE,21,FALSE,FALSE,NA,six,self,4,0.589317634
VM32,TRUE,21,FALSE,FALSE,marked,seven,self,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,NA,five,self,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,NA,four,self,4,0.589317634
VM32,TRUE,21,FALSE,FALSE,NA,three,self,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,NA,one,self,2,-0.815013748
VM32,TRUE,21,FALSE,FALSE,normal,two,self,2,-0.815013748
VM32,TRUE,21,FALSE,FALSE,NA,six,prude,4,0.589317634
VM32,TRUE,21,FALSE,FALSE,marked,seven,prude,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,NA,five,prude,4,0.589317634
VM32,TRUE,21,FALSE,FALSE,NA,four,prude,1,-1.517179439
VM32,TRUE,21,FALSE,FALSE,NA,three,prude,4,0.589317634
VM32,TRUE,21,FALSE,FALSE,NA,one,prude,6,1.993649015
VM32,TRUE,21,FALSE,FALSE,normal,two,prude,7,2.695814706
VM32,TRUE,21,FALSE,FALSE,NA,six,masc,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,marked,seven,masc,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,NA,five,masc,6,1.993649015
VM32,TRUE,21,FALSE,FALSE,NA,four,masc,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,NA,three,masc,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,NA,one,masc,6,1.993649015
VM32,TRUE,21,FALSE,FALSE,normal,two,masc,4,0.589317634
VM32,TRUE,21,FALSE,FALSE,NA,six,unfr,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,marked,seven,unfr,4,0.589317634
VM32,TRUE,21,FALSE,FALSE,NA,five,unfr,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,NA,four,unfr,2,-0.815013748
VM32,TRUE,21,FALSE,FALSE,NA,three,unfr,2,-0.815013748
VM32,TRUE,21,FALSE,FALSE,NA,one,unfr,2,-0.815013748
VM32,TRUE,21,FALSE,FALSE,normal,two,unfr,1,-1.517179439
VM32,TRUE,21,FALSE,FALSE,NA,six,messy,2,-0.815013748
VM32,TRUE,21,FALSE,FALSE,marked,seven,messy,4,0.589317634
VM32,TRUE,21,FALSE,FALSE,NA,five,messy,4,0.589317634
VM32,TRUE,21,FALSE,FALSE,NA,four,messy,1,-1.517179439
VM32,TRUE,21,FALSE,FALSE,NA,three,messy,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,NA,one,messy,5,1.291483324
VM32,TRUE,21,FALSE,FALSE,normal,two,messy,1,-1.517179439
VM32,TRUE,21,FALSE,FALSE,NA,six,mean,2,-0.815013748
VM32,TRUE,21,FALSE,FALSE,marked,seven,mean,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,NA,five,mean,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,NA,four,mean,4,0.589317634
VM32,TRUE,21,FALSE,FALSE,NA,three,mean,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,NA,one,mean,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,normal,two,mean,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,NA,six,insens,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,marked,seven,insens,4,0.589317634
VM32,TRUE,21,FALSE,FALSE,NA,five,insens,1,-1.517179439
VM32,TRUE,21,FALSE,FALSE,NA,four,insens,5,1.291483324
VM32,TRUE,21,FALSE,FALSE,NA,three,insens,4,0.589317634
VM32,TRUE,21,FALSE,FALSE,NA,one,insens,1,-1.517179439
VM32,TRUE,21,FALSE,FALSE,normal,two,insens,2,-0.815013748
VM32,TRUE,21,FALSE,FALSE,NA,six,fake,5,1.291483324
VM32,TRUE,21,FALSE,FALSE,marked,seven,fake,3,-0.112848057
VM32,TRUE,21,FALSE,FALSE,NA,five,fake,1,-1.517179439
VM32,TRUE,21,FALSE,FALSE,NA,four,fake,4,0.589317634
VM32,TRUE,21,FALSE,FALSE,NA,three,fake,5,1.291483324
VM32,TRUE,21,FALSE,FALSE,NA,one,fake,1,-1.517179439
VM32,TRUE,21,FALSE,FALSE,normal,two,fake,2,-0.815013748
ZG2,TRUE,21,TRUE,TRUE,NA,six,self,5,0.688365131
ZG2,TRUE,21,TRUE,TRUE,marked,seven,self,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,NA,five,self,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,NA,four,self,3,-0.739355141
ZG2,TRUE,21,TRUE,TRUE,NA,three,self,6,1.402225267
ZG2,TRUE,21,TRUE,TRUE,NA,one,self,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,normal,two,self,2,-1.453215277
ZG2,TRUE,21,TRUE,TRUE,NA,six,prude,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,marked,seven,prude,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,NA,five,prude,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,NA,four,prude,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,NA,three,prude,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,NA,one,prude,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,normal,two,prude,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,NA,six,masc,6,1.402225267
ZG2,TRUE,21,TRUE,TRUE,marked,seven,masc,2,-1.453215277
ZG2,TRUE,21,TRUE,TRUE,NA,five,masc,7,2.116085403
ZG2,TRUE,21,TRUE,TRUE,NA,four,masc,6,1.402225267
ZG2,TRUE,21,TRUE,TRUE,NA,three,masc,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,NA,one,masc,7,2.116085403
ZG2,TRUE,21,TRUE,TRUE,normal,two,masc,6,1.402225267
ZG2,TRUE,21,TRUE,TRUE,NA,six,unfr,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,marked,seven,unfr,3,-0.739355141
ZG2,TRUE,21,TRUE,TRUE,NA,five,unfr,6,1.402225267
ZG2,TRUE,21,TRUE,TRUE,NA,four,unfr,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,NA,three,unfr,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,NA,one,unfr,3,-0.739355141
ZG2,TRUE,21,TRUE,TRUE,normal,two,unfr,2,-1.453215277
ZG2,TRUE,21,TRUE,TRUE,NA,six,messy,3,-0.739355141
ZG2,TRUE,21,TRUE,TRUE,marked,seven,messy,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,NA,five,messy,6,1.402225267
ZG2,TRUE,21,TRUE,TRUE,NA,four,messy,3,-0.739355141
ZG2,TRUE,21,TRUE,TRUE,NA,three,messy,5,0.688365131
ZG2,TRUE,21,TRUE,TRUE,NA,one,messy,2,-1.453215277
ZG2,TRUE,21,TRUE,TRUE,normal,two,messy,2,-1.453215277
ZG2,TRUE,21,TRUE,TRUE,NA,six,mean,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,marked,seven,mean,2,-1.453215277
ZG2,TRUE,21,TRUE,TRUE,NA,five,mean,5,0.688365131
ZG2,TRUE,21,TRUE,TRUE,NA,four,mean,2,-1.453215277
ZG2,TRUE,21,TRUE,TRUE,NA,three,mean,4,-0.025495005
ZG2,TRUE,21,TRUE,TRUE,NA,one,mean,3,-0.739355141
ZG2,TRUE,21,TRUE,TRUE,normal,two,mean,2,-1.453215277
ZG2,TRUE,21,TRUE,TRUE,NA,six,insens,5,0.688365131
ZG2,TRUE,21,TRUE,TRUE,marked,seven,insens,3,-0.739355141
ZG2,TRUE,21,TRUE,TRUE,NA,five,insens,6,1.402225267
